"X","gvkey","ticker","compname","year","sic4","salesmillions","employees","breach","breach_this_year","breachtype_this_year","bad_breach","internal_breach","rand_breach","breach_sum","bad_breach_sum","industry","industry_breach_sum","industry_bad_breach_sum","industry_translate","ag_frst_fsh","mining","construction","manuf","trn_comm_elc_gas","wholesale","retail","finance_insurance","services","mean_hits","max_hits","volume","price.open","price.high","price.low","price.close","price.adjusted","ret.adjusted.prices","ret.closing.prices","volume_pct","price.open_pct","price.high_pct","price.low_pct","price.close_pct","price.adjusted_pct","ret.adjusted.prices_pct","ret.closing.prices_pct","salesmillions_pct","employees_pct","mean_hits_pct","max_hits_pct"
41,31673,"ABC","AMERISOURCEBERGEN CORP",2005,5122,48121.941,13.4,0,0,"",0,0,0,0,0,7,0,0,"Drugs, proprietaries, and sundries",0,0,0,0,0,1,0,0,0,77.61538462,94,1122867600,14.67,20.942499,13.5075,14.5375,11.653195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,31673,"ABC","AMERISOURCEBERGEN CORP",2006,5122,52277.68,14.7,0,0,"",0,0,0,0,0,7,0,0,"Drugs, proprietaries, and sundries",0,0,0,0,0,1,0,0,0,79.35849057,100,715709400,20.695,24.295,20.370001,21.129999,17.03581,0.461900363,0.453482304,0.637394293,1.410702113,1.16008123,1.508051157,1.453482304,1.461900363,NA,NA,1.086358507,1.097014925,1.022458253,1.063829787
43,31673,"ABC","AMERISOURCEBERGEN CORP",2007,5122,54886.621,11.3,0,0,"",0,0,0,0,0,7,0,0,"Drugs, proprietaries, and sundries",0,0,0,0,0,1,0,0,0,76.90384615,96,709044000,22.540001,28.18,21.415001,23.055,18.691563,0.097192502,0.091102749,0.990687002,1.089152017,1.159909446,1.05130093,1.091102749,1.097192502,"0.210418761","0.20089593",1.049905447,0.768707483,0.969068913,0.96
44,31673,"ABC","AMERISOURCEBERGEN CORP",2008,5122,56138.738,10.9,0,0,"",0,0,0,0,0,7,0,0,"Drugs, proprietaries, and sundries",0,0,0,0,0,1,0,0,0,76.36538462,99,856506000,22.235001,23.860001,13.74,22.275,18.787552,0.005135419,-0.033832141,1.207972989,0.986468501,0.846699823,0.641606321,0.966167859,1.005135419,"0.0528376","-0.371362454",1.022812791,0.96460177,0.99299825,1.03125
45,31673,"ABC","AMERISOURCEBERGEN CORP",2009,5122,57608.719,10.3,0,0,"",0,0,0,0,0,7,0,0,"Drugs, proprietaries, and sundries",0,0,0,0,0,1,0,0,0,70.98076923,96,908224600,18,26.41,14.095,17.785,15.262656,-0.187618696,-0.201571268,1.060383231,0.809534481,1.106873382,1.025836972,0.798428732,0.812381304,"-36.53425569","5.957981525",1.026184789,0.944954128,0.929488794,0.96969697
46,99990003,"ABI","Applera Corporation - Applied Biosystems Grou",2005,3826,4.9299998,59.735001,0,0,"",0,0,0,0,0,5,0,0,"Analytical instruments",0,0,0,1,0,0,0,0,0,11.07692308,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,99990003,"ABI","Applera Corporation - Applied Biosystems Grou",2006,3826,4.5,59.735001,1,0,"",0,0,0,0,0,5,0,0,"Analytical instruments",0,0,0,1,0,0,0,0,0,8.056603774,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912778942,1,0.727332285,0.37037037
48,99990003,"ABI","Applera Corporation - Applied Biosystems Grou",2007,3826,19651.619,59.735001,0,1,"StolenLaptop",0,0,1,1,0,5,1,0,"Analytical instruments",0,0,0,1,0,0,0,0,0,7.230769231,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367.026444,1,0.897495947,0.9
49,99990003,"ABI","Applera Corporation - Applied Biosystems Grou",2008,3826,19651.619,59.735001,0,0,"",0,0,0,1,0,5,1,0,"Analytical instruments",0,0,0,1,0,0,0,0,0,6.403846154,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.885638298,1
50,99990003,"ABI","Applera Corporation - Applied Biosystems Grou",2009,3826,19651.619,59.735001,0,0,"",0,0,0,1,0,5,0,0,"Analytical instruments",0,0,0,1,0,0,0,0,0,5.788461538,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.903903904,0.777777778
51,1078,"ABT","ABBOTT LABORATORIES",2005,2834,19651.619,59.735001,0,0,"",0,0,0,0,0,5,0,0,"Pharmaceutical preparations",0,0,0,1,0,0,0,0,0,40.69230769,49,2226394700,22.310699,23.985203,18.054874,22.392265,12.032454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,1078,"ABT","ABBOTT LABORATORIES",2006,2834,19198.52,66.663002,0,0,"",0,0,0,0,0,5,0,0,"Pharmaceutical preparations",0,0,0,1,0,0,0,0,0,38.71698113,47,2594777200,18.976089,23.740503,18.976089,18.976089,10.70618,-0.110224731,-0.152560538,1.165461452,0.850537628,0.989797877,1.051023064,0.847439462,0.889775269,NA,NA,0.976943426,1.115978922,0.951457003,0.959183673
53,1078,"ABT","ABBOTT LABORATORIES",2007,2834,21526.439,68,0,0,"",0,0,0,0,0,5,1,0,"Pharmaceutical preparations",0,0,0,1,0,0,0,0,0,37.03846154,45,3311850400,23.428635,28.514515,23.495806,23.495806,14.014297,0.308991349,0.238179585,1.276352513,1.234639814,1.201091443,1.238179585,1.238179585,1.308991349,"-2.803285137","-1.561213585",1.121255128,1.020056072,0.956646424,0.957446809
54,1078,"ABT","ABBOTT LABORATORIES",2008,2834,29527.5,69,0,0,"",0,0,0,0,0,5,1,0,"Pharmaceutical preparations",0,0,0,1,0,0,0,0,0,34.32692308,38,4128098100,26.940769,29.027901,23.72611,26.777637,16.784559,0.19767399,0.139677311,1.246462733,1.149907752,1.018004374,1.00980192,1.139677311,1.19767399,"0.63973956","0.586436957",1.371685303,1.014705882,0.926791277,0.844444444
55,1078,"ABT","ABBOTT LABORATORIES",2009,2834,30764.699,73,0,0,"",0,0,0,0,0,5,0,0,"Pharmaceutical preparations",0,0,0,1,0,0,0,0,0,33.53846154,40,4789860400,25.683695,27.46855,19.921295,25.698088,16.994181,0.012488979,-0.04031532,1.160306825,0.953339342,0.946280959,0.839635954,0.95968468,1.012488979,"0.063179676","-0.288631844",1.04189989,1.057971014,0.977030812,1.052631579
56,17197,"ACF","AMERICREDIT CORP",2005,6199,1279.24,3.6530001,0,0,"",0,0,0,0,0,9,0,0,"Loan brokers",0,0,0,0,0,0,0,1,0,10.84615385,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,17197,"ACF","AMERICREDIT CORP",2006,6199,1547.49,4.0250001,0,0,"",0,0,0,0,0,9,0,0,"Loan brokers",0,0,0,0,0,0,0,1,0,10.77358491,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.209694819,1.101834106,0.993309247,1.071428571
58,17197,"ACF","AMERICREDIT CORP",2007,6199,1900.53,4.8309999,0,0,"",0,0,0,0,0,9,0,0,"Loan brokers",0,0,0,0,0,0,0,1,0,10.84615385,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.228137177,1.200248393,1.006735821,0.933333333
59,17197,"ACF","AMERICREDIT CORP",2008,6141,2033.99,3.832,0,0,"",0,0,0,0,0,9,0,0,"Personal credit institutions",0,0,0,0,0,0,0,1,0,10.44230769,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.070222517,0.793210532,0.962765957,0.928571429
60,17197,"ACF","AMERICREDIT CORP",2009,6141,1620.99,3.0639999,0,0,"",0,0,0,0,0,9,0,0,"Personal credit institutions",0,0,0,0,0,0,0,1,0,9.730769231,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.796950821,0.799582437,0.931860037,0.923076923
61,30697,"ACS","Affiliated Computer Services, Inc.",2005,7374,3836.51,52,0,0,"",0,0,0,0,0,10,0,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,83.98076923,94,177255,1.5,3.1,1.37,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,30697,"ACS","Affiliated Computer Services, Inc.",2006,7374,4572.9199,58,1,0,"",0,0,0,0,0,10,0,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,82.73584906,100,139062,2.91,NA,NA,2.85,2.85,0.9,0.9,0.784530761,1.94,NA,NA,1.9,1.9,NA,NA,1.191947864,1.115384615,0.985176128,1.063829787
63,30697,"ACS","Affiliated Computer Services, Inc.",2007,7374,4792.29,60,0,1,"LostMedia",0,0,1,1,0,10,1,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,77.61538462,87,470773,3.5,44,0.08,3.5,3.5,0.228070175,0.228070175,3.385346105,1.202749141,NA,NA,1.228070175,1.228070175,"0.253411306","0.253411306",1.04797156,1.034482759,0.938110692,0.87
64,30697,"ACS","Affiliated Computer Services, Inc.",2008,7374,4927.29,65,0,0,"",0,0,0,1,0,10,0,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,76.65384615,86,288370,44,44.900002,0.85,44.900002,44.900002,11.828572,11.828572,0.612545749,12.57142857,1.020454591,10.625,12.828572,12.828572,"51.86373877","51.86373877",1.028170248,1.083333333,0.987611497,0.988505747
65,30697,"ACS","Affiliated Computer Services, Inc.",2009,7374,5236.7798,74,0,0,"",0,0,0,1,0,10,0,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,76.86538462,96,3564248,1.1,NA,NA,1.27,1.27,-0.971714923,-0.971714923,12.35998197,0.025,NA,NA,0.028285077,0.028285077,"-0.082149808","-0.082149808",1.062811363,1.138461538,1.002759659,1.11627907
66,1013,"ADCT","ADC Telecommunications, Inc.",2005,3661,1030.91,8.1999998,0,0,"",0,0,0,0,0,5,0,0,"Telephone and telegraph apparatus",0,0,0,1,0,0,0,0,0,1.387755102,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,1013,"ADCT","ADC Telecommunications, Inc.",2006,3661,1094.96,8.6000004,1,0,"",0,0,0,0,0,5,0,0,"Telephone and telegraph apparatus",0,0,0,1,0,0,0,0,0,1.022222222,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.062129575,1.048780562,0.736601307,1
68,1013,"ADCT","ADC Telecommunications, Inc.",2007,3661,1098.33,9.0500002,0,1,"StolenLaptop",0,0,1,1,0,5,2,0,"Telephone and telegraph apparatus",0,0,0,1,0,0,0,0,0,1.042553191,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.003077738,1.052325556,1.019888992,1
69,1013,"ADCT","ADC Telecommunications, Inc.",2008,3661,1164.85,10.6,0,0,"",0,0,0,1,0,5,1,0,"Telephone and telegraph apparatus",0,0,0,1,0,0,0,0,0,1.022727273,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.060564675,1.171270692,0.980983302,1
70,1013,"ADCT","ADC Telecommunications, Inc.",2009,3661,800.15002,9.0500002,0,0,"",0,0,0,1,0,5,0,0,"Telephone and telegraph apparatus",0,0,0,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686912495,0.853773604,0.977777778,0.5
71,1891,"ADP","Automatic Data Processing, Inc.",2005,7374,7493.8301,44,1,0,"",0,0,0,0,0,10,0,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,69.80769231,88,589520000,35.13274,38.027424,32.269779,34.77586,23.48484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,1891,"ADP","Automatic Data Processing, Inc.",2006,7374,7586.2798,46,0,1,"LostTape",0,0,1,1,0,10,1,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,72.8490566,90,634483400,37.036095,39.478729,33.808323,36.742661,25.290916,0.076903909,0.056556502,1.076271204,1.054176105,1.038164694,1.04767755,1.056556502,1.076903909,NA,NA,1.012336776,1.045454545,1.043567753,1.022727273
73,1891,"ADP","Automatic Data Processing, Inc.",2007,7374,6479.3101,46,0,0,"",0,0,0,1,0,10,1,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,70.63461538,84,747308700,38.622223,43.994732,37.37711,38.392231,26.99254,0.067282023,0.044895224,1.177822304,1.042826545,1.11439079,1.105559421,1.044895224,1.067282023,"0.874884309","0.793811895",0.854082669,1,0.969602335,0.933333333
74,1891,"ADP","Automatic Data Processing, Inc.",2008,7374,7019.5698,47,0,0,"",0,0,0,1,0,10,0,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,70.30769231,84,933178100,39.069359,40.245831,27.243196,37.945568,27.343279,0.012993924,-0.011634203,1.248718368,1.011577169,0.914787502,0.728873795,0.988365797,1.012993924,"0.19312623","-0.259141211",1.083382288,1.02173913,0.995371631,1
75,1891,"ADP","Automatic Data Processing, Inc.",2009,7374,7118.48,45,0,0,"",0,0,0,1,0,10,0,0,"Data processing and preparation",0,0,0,0,0,0,0,0,1,69.32692308,93,1154375400,34.784901,38.841087,28.79719,35.478489,26.423807,-0.033626984,-0.065016262,1.237036531,0.890337131,0.965095913,1.057041545,0.934983738,0.966373016,"-2.587900705","5.588372797",1.014090636,0.957446809,0.986050328,1.107142857
76,12108,"ADVBQ","ADVANTA CORP  -CL B",2005,6141,379.53,0.87800002,0,0,"",0,0,0,0,0,9,0,0,"Personal credit institutions",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,12108,"ADVBQ","ADVANTA CORP  -CL B",2006,6141,433.67001,0.95200002,0,0,"",0,0,0,0,0,9,0,0,"Personal credit institutions",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.142650146,1.084282458,NA,NA
78,12108,"ADVBQ","ADVANTA CORP  -CL B",2007,6141,466.95999,0.91399997,0,0,"",0,0,0,0,0,9,0,0,"Personal credit institutions",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07676339,0.960083982,NA,NA
79,12108,"ADVBQ","ADVANTA CORP  -CL B",2008,6141,391.38,0.84100002,0,0,"",0,0,0,0,0,9,0,0,"Personal credit institutions",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838144613,0.920131343,NA,NA
80,12108,"ADVBQ","ADVANTA CORP  -CL B",2009,6141,148.75,0.736,0,0,"",0,0,0,0,0,9,0,0,"Personal credit institutions",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38006541,0.875148612,NA,NA
81,61557,"ADVS","Advent Software, Inc.",2005,7372,148.75,0.736,0,0,"",0,0,0,0,0,10,0,0,"Prepackaged software",0,0,0,0,0,0,0,0,1,1.461538462,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,61557,"ADVS","Advent Software, Inc.",2006,7372,157.25,0.824,1,0,"",0,0,0,0,0,10,1,0,"Prepackaged software",0,0,0,0,0,0,0,0,1,1.528301887,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.057142857,1.119565217,1.045680238,1.2
83,61557,"ADVS","Advent Software, Inc.",2007,7372,178.85001,0.94599998,0,1,"StolenLaptop",0,0,1,1,0,10,2,0,"Prepackaged software",0,0,0,0,0,0,0,0,1,1.326923077,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137360954,1.148058228,0.868233618,1
84,61557,"ADVS","Advent Software, Inc.",2008,7372,211.82001,1.068,0,0,"",0,0,0,1,0,10,0,0,"Prepackaged software",0,0,0,0,0,0,0,0,1,1.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.184344412,1.128964083,1.130434783,0.833333333
85,61557,"ADVS","Advent Software, Inc.",2009,7372,208.33,0.99800003,0,0,"",0,0,0,1,0,10,0,0,"Prepackaged software",0,0,0,0,0,0,0,0,1,1.488888889,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9835237,0.934456957,0.992592593,0.6
86,161067,"AEA","ADVANCE AMER CASH ADVANCE CT",2005,6141,555.53998,6.5,0,0,"",0,0,0,0,0,9,0,0,"Personal credit institutions",0,0,0,0,0,0,0,1,0,70.98076923,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,161067,"AEA","ADVANCE AMER CASH ADVANCE CT",2006,6141,574.25,7,0,0,"",0,0,0,0,0,9,0,0,"Personal credit institutions",0,0,0,0,0,0,0,1,0,67.16981132,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03367898,1.076923077,0.946309994,0.92
88,161067,"AEA","ADVANCE AMER CASH ADVANCE CT",2007,6141,589.40997,7,0,0,"",0,0,0,0,0,9,0,0,"Personal credit institutions",0,0,0,0,0,0,0,1,0,63.28846154,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.026399599,1,0.94221586,0.97826087
89,161067,"AEA","ADVANCE AMER CASH ADVANCE CT",2008,6141,676.43597,6.6999998,0,0,"",0,0,0,0,0,9,0,0,"Personal credit institutions",0,0,0,0,0,0,0,1,0,56.73076923,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.147649352,0.957142829,0.896384078,0.888888889
90,161067,"AEA","ADVANCE AMER CASH ADVANCE CT",2009,6141,647.67603,6.0999999,0,0,"",0,0,0,0,0,9,0,0,"Personal credit institutions",0,0,0,0,0,0,0,1,0,50.61538462,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95748313,0.910447773,0.89220339,0.8125
91,30059,"AEO","AMERN EAGLE OUTFITTERS INC",2005,5651,2036.22,23,0,0,"",0,0,0,0,0,8,0,0,"Family clothing stores",0,0,0,0,0,0,1,0,0,10.84615385,27,1202993800,16.113333,22.32,13.333333,15.58,10.614924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,30059,"AEO","AMERN EAGLE OUTFITTERS INC",2006,5651,2386.8899,27.6,0,0,"",0,0,0,0,0,8,0,0,"Family clothing stores",0,0,0,0,0,0,1,0,0,11.26415094,22,1055119800,15.52,32.293335,15.2,15.54,10.764536,0.014094496,-0.002567394,0.877078336,0.963177513,1.446834005,1.140000029,0.997432606,1.014094496,NA,NA,1.172216116,1.2,1.038538739,0.814814815
93,30059,"AEO","AMERN EAGLE OUTFITTERS INC",2007,5651,2538.0801,38.700001,0,0,"",0,0,0,0,0,8,0,0,"Family clothing stores",0,0,0,0,0,0,1,0,0,19.61538462,33,986773300,31.77,34.34,20.27,32.529999,22.881708,1.125656693,1.093307529,0.935223943,2.047036082,1.063377319,1.333552632,2.093307529,2.125656693,"79.86498577","-425.8432825",1.063341925,1.402173949,1.741399304,1.5
94,30059,"AEO","AMERN EAGLE OUTFITTERS INC",2008,5651,2390.54,37.5,0,0,"",0,0,0,0,0,8,1,1,"Family clothing stores",0,0,0,0,0,0,1,0,0,24.38461538,35,1377606200,20.799999,23.52,7.11,20.610001,14.719149,-0.356728571,-0.366430937,1.396071621,0.654705666,0.68491555,0.350764677,0.633569063,0.643271429,"-0.316907076","-0.335158157",0.941869408,0.968992223,1.243137255,1.060606061
95,30059,"AEO","AMERN EAGLE OUTFITTERS INC",2009,5651,2400.78,39.400002,0,0,"",0,0,0,0,0,8,0,0,"Family clothing stores",0,0,0,0,0,0,1,0,0,27.23076923,35,1349117500,9.35,19.620001,8.44,9.91,7.295572,-0.504348247,-0.519165477,0.979320142,0.449519252,0.834183716,1.187060478,0.480834523,0.495651753,"1.413815119","1.416816718",1.004283551,1.05066672,1.116719243,1
96,1177,"AET","Aetna, Inc.",2005,6324,19831.57,28.200001,1,0,"",0,0,0,0,0,9,0,0,"Hospital and medical service plans",0,0,0,0,0,0,0,1,0,41.19230769,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,1177,"AET","Aetna, Inc.",2006,6324,21478.619,30,0,1,"StolenTape",0,0,1,1,0,9,1,0,"Hospital and medical service plans",0,0,0,0,0,0,0,1,0,43.94339623,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.083051871,1.06382975,1.066786463,1.011764706
98,1177,"AET","Aetna, Inc.",2007,6324,22926.439,35.200001,0,0,"",0,0,0,1,0,9,0,0,"Hospital and medical service plans",0,0,0,0,0,0,0,1,0,38.86538462,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0674075,1.173333367,0.884441986,0.860465116
99,1177,"AET","Aetna, Inc.",2008,6324,24754.811,35.5,1,0,"",0,0,0,1,0,9,0,0,"Hospital and medical service plans",0,0,0,0,0,0,0,1,0,41.73076923,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.079749498,1.008522699,1.073725878,1.243243243
100,1177,"AET","Aetna, Inc.",2009,6324,27884.279,35,1,1,"Web",1,0,0,2,1,9,1,1,"Hospital and medical service plans",0,0,0,0,0,0,0,1,0,36.69230769,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.126418578,0.985915493,0.879262673,0.858695652
101,1449,"AFL","AFLAC, Inc.",2005,6321,12664.15,6.9699998,1,0,"",0,0,0,0,0,9,0,0,"Accident and health insurance",0,0,0,0,0,0,0,1,0,3.826923077,8,822425200,20.07,24.799999,17.85,19.855,10.722458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,1449,"AFL","AFLAC, Inc.",2006,6321,12484.5,7.4109998,0,1,"StolenLaptop",0,0,1,1,0,9,2,0,"Accident and health insurance",0,0,0,0,0,0,0,1,0,4.226415094,8,885364600,23.325001,24.65,21.23,23.285,12.835823,0.197097065,0.172752455,1.076529027,1.162182412,0.993951653,1.189355742,1.172752455,1.197097065,NA,NA,0.985814287,1.063271164,1.104389874,1
103,1449,"AFL","AFLAC, Inc.",2007,6321,12786.66,8.0480003,0,0,"",0,0,0,1,0,9,0,0,"Accident and health insurance",0,0,0,0,0,0,0,1,0,4.942307692,10,1114224600,23.01,31.450001,22.82,23.125,13.058603,0.017356113,-0.006871376,1.258492377,0.986495135,1.27586211,1.074894018,0.993128624,1.017356113,"0.088058711","-0.039775854",1.024202811,1.085953382,1.169385302,1.25
104,1449,"AFL","AFLAC, Inc.",2008,6321,13240.12,7.9489999,0,0,"",0,0,0,1,0,9,0,0,"Accident and health insurance",0,0,0,0,0,0,0,1,0,4.711538462,8,1972861200,31.235001,34.110001,15.19,30.985001,18.038383,0.381340944,0.339891935,1.770613573,1.357453325,1.084578694,0.665644172,1.339891935,1.381340944,"21.97156327","-49.46489819",1.035463522,0.987698758,0.953307393,0.8
105,1449,"AFL","AFLAC, Inc.",2009,6321,14640.61,8.0570002,0,0,"",0,0,0,1,0,9,1,1,"Accident and health insurance",0,0,0,0,0,0,0,1,0,4.75,8,3610955000,23.174999,23.57,5.745,23.139999,13.953424,-0.226459267,-0.253187082,1.83031376,0.741956083,0.690999687,0.378209348,0.746812918,0.773540733,"-0.593849863","-0.744904648",1.105776232,1.013586653,1.008163265,1
106,101475,"AFLYY","AIR FRANCE - KLM",2005,4512,22960.51,102.422,0,0,"",0,0,0,0,0,6,0,0,"Air transportation, scheduled",0,0,0,0,1,0,0,0,0,0,0,2822300,19.09,21.68,14.97,18.940001,17.479296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,101475,"AFLYY","AIR FRANCE - KLM",2006,4512,26362.301,103.05,0,0,"",0,0,0,0,0,6,0,0,"Air transportation, scheduled",0,0,0,0,1,0,0,0,0,0,0,7612100,22.200001,42.349998,20.09,22.190001,20.71279,0.184989945,0.1715945,2.697126457,1.162912572,1.953413192,1.342017368,1.1715945,1.184989945,NA,NA,1.148158338,1.006131495,NA,NA
108,101475,"AFLYY","AIR FRANCE - KLM",2007,4512,31664.279,104.659,0,0,"",0,0,0,0,0,6,0,0,"Air transportation, scheduled",0,0,0,0,1,0,0,0,0,0,0,17274000,43.009998,52.060001,32.700001,42.860001,40.650455,0.96257747,0.931500634,2.269281801,1.93738721,1.229279893,1.62767551,1.931500634,1.96257747,"5.203404282","5.428499366",1.201119697,1.01561378,NA,NA
109,101475,"AFLYY","AIR FRANCE - KLM",2008,4512,25428.689,106.933,0,0,"",0,0,0,0,0,6,0,0,"Air transportation, scheduled",0,0,0,0,1,0,0,0,0,0,0,11702600,35.630001,34.599998,11.25,34.599998,33.260357,-0.181796194,-0.192720551,0.677469029,0.828412059,0.664617698,0.344036687,0.807279449,0.818203806,"-0.188863961","-0.20689256",0.803071783,1.021727706,NA,NA
110,101475,"AFLYY","AIR FRANCE - KLM",2009,4512,22802.051,104.721,0,0,"",0,0,0,0,0,6,0,0,"Air transportation, scheduled",0,0,0,0,1,0,0,0,0,0,0,4700200,13.34,18.75,7.95,13.7,13.7,-0.588098228,-0.60404622,0.401637243,0.374403582,0.541907546,0.706666667,0.39595378,0.411901772,"3.234931463","3.134311403",0.896705725,0.97931415,NA,NA
111,4230,"AGE","EDWARDS (A G) INC",2005,6211,2425.4099,15.48,0,0,"",0,0,0,0,0,9,0,0,"Security brokers and dealers",0,0,0,0,0,0,0,1,0,59.36538462,78,54273,22.4785,NA,NA,23.0189,23.0189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,4230,"AGE","EDWARDS (A G) INC",2006,6211,2670.1899,15.338,0,0,"",0,0,0,0,0,9,2,0,"Security brokers and dealers",0,0,0,0,0,0,0,1,0,55.60377358,85,51825,14.5826,NA,NA,14.5826,14.5826,-0.366494489,-0.366494489,0.954894699,0.648735458,NA,NA,0.633505511,0.633505511,NA,NA,1.100923147,0.990826873,0.93663629,1.08974359
113,4230,"AGE","EDWARDS (A G) INC",2007,6211,2054.3301,2.7,0,0,"",0,0,0,0,0,9,0,0,"Security brokers and dealers",0,0,0,0,0,0,0,1,0,48.57692308,57,1446783,17.678699,NA,NA,17.678699,17.678699,0.212314608,0.212314608,27.91670043,1.212314608,NA,NA,1.212314608,1.212314608,"-0.57931187","-0.57931187",0.769357303,0.176033381,0.873626374,0.670588235
114,4230,"AGE","EDWARDS (A G) INC",2008,6211,2054.3301,2.7,0,0,"",0,0,0,0,0,9,0,0,"Security brokers and dealers",0,0,0,0,0,0,0,1,0,54.82692308,84,4266690,0.2,0.265,0.06,0.2,0.2,-0.98868695,-0.98868695,2.949087735,0.01131305,NA,NA,0.01131305,0.01131305,"-4.656707141","-4.656707141",1,1,1.128661916,1.473684211
